Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_on_Total
18637,62,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,5394.56,674.32,8,18-06-2024,Expedited,0
18637,62,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,27-07-2024,Same Day,28.91
18638,80,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838,459.5,4,17-07-2024,Standard,230.57
18639,48,Male,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,04-04-2024,Same Day,32.02
18639,48,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,18-07-2024,Standard,145.02
18640,72,Female,No,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,02-02-2024,Standard,94.2
18640,72,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,02-07-2024,Expedited,44.46
18640,72,Female,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,24-07-2024,Same Day,0
18642,75,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,03-03-2024,Same Day,0
18642,75,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,20-06-2024,Standard,98.57
18644,73,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4135.5,459.5,9,20-05-2024,Standard,120.35
18645,31,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,04-01-2024,Standard,51.01
18646,34,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,04-01-2024,Standard,0
18646,34,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,28-01-2024,Same Day,127.25
18646,34,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,30-01-2024,Standard,0
18648,55,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,03-04-2024,Standard,98.93
18648,55,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,26-06-2024,Expedited,89.2
18650,22,Male,Yes,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,13-01-2024,Standard,141.83
18650,22,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,28-02-2024,Same Day,92.07
18650,22,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,23-06-2024,Expedited,36.67
18651,28,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,07-03-2024,Expedited,137.64
18651,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,11-08-2024,Standard,0
18651,28,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,23-08-2024,Same Day,112.71
18652,57,Male,No,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,20-04-2024,Expedited,52.71
18653,57,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,08-01-2024,Standard,0
18653,57,Male,No,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,13-09-2024,Same Day,26.55
18655,66,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,25-03-2024,Same Day,154.73
18655,66,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919,459.5,2,30-07-2024,Standard,19.47
18658,34,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,08-02-2024,Standard,0
18658,34,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2167.08,361.18,6,12-05-2024,Same Day,95.01
18658,34,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,05-08-2024,Expedited,59.1
18658,34,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,10-09-2024,Standard,60.19
18660,24,Female,Yes,Tablet,TBL345,3,Cancelled,PayPal,4718.46,786.41,6,12-02-2024,Standard,104.01
18661,33,Male,No,Laptop,LTP123,1,Cancelled,PayPal,2022.96,674.32,3,18-02-2024,Expedited,72.37
18662,43,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,28-01-2024,Expedited,79.04
18662,43,Male,No,Tablet,TBL345,2,Completed,Credit Card,786.41,786.41,1,10-04-2024,Standard,78.83
18662,43,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,07-06-2024,Standard,0
18662,43,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,22-08-2024,Expedited,132.41
18662,43,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3676,459.5,8,22-09-2024,Expedited,93.61
18663,39,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838,459.5,4,21-02-2024,Same Day,63.52
18663,39,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,25-04-2024,Expedited,60.66
18663,39,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,15-05-2024,Same Day,77.83
18664,54,Male,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,17-08-2024,Same Day,50.61
18664,54,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,2022.96,674.32,3,08-09-2024,Same Day,91.92
18665,51,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,28-01-2024,Standard,262.4
18665,51,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,11-03-2024,Expedited,0
18666,63,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,08-05-2024,Same Day,96.31
18667,58,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,08-01-2024,Standard,104.57
18667,58,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,04-04-2024,Expedited,132.93
18667,58,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,12-06-2024,Standard,0
18668,47,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,13-02-2024,Expedited,17.59
18668,47,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,11-04-2024,Expedited,185.82
18668,47,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,02-06-2024,Expedited,217.1
18670,30,Female,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1838,459.5,4,31-05-2024,Same Day,68.02
18671,49,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,05-03-2024,Same Day,168.2
18671,49,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,722.36,361.18,2,13-05-2024,Standard,60.93
18673,67,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757,459.5,6,01-02-2024,Expedited,165.35
18675,76,Female,Yes,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,06-07-2024,Standard,0
18676,42,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,20-04-2024,Standard,86.27
18676,42,Male,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,11-05-2024,Expedited,11.35
18676,42,Male,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,12-05-2024,Same Day,42.52
18677,65,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,5698.4,1139.68,5,13-01-2024,Expedited,74.95
18679,43,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,3145.64,786.41,4,15-02-2024,Standard,166.19
18679,43,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,20-09-2024,Standard,94.15
18680,42,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,24-02-2024,Same Day,117.74
18681,39,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,07-09-2024,Expedited,38.76
18682,23,Male,No,Tablet,TBL345,4,Cancelled,PayPal,7077.69,786.41,9,11-03-2024,Standard,51.13
18682,23,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,16-08-2024,Same Day,0
18684,32,Female,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,22-01-2024,Expedited,16.29
18685,23,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,24-03-2024,Same Day,198.1
18685,23,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2757,459.5,6,25-06-2024,Expedited,0
18685,23,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,30-08-2024,Expedited,0
18686,40,Female,Yes,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,09-04-2024,Same Day,85.82
18687,75,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,16-06-2024,Expedited,0
18689,33,Female,No,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,08-07-2024,Same Day,59.43
18690,73,Female,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,25-03-2024,Standard,123.15
18690,73,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,12-07-2024,Expedited,205.01
18690,73,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,22-09-2024,Same Day,89.01
18692,69,Female,Yes,Tablet,TBL345,1,Cancelled,PayPal,786.41,786.41,1,28-07-2024,Same Day,92.88
18695,62,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,07-04-2024,Same Day,123.92
18695,62,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,02-08-2024,Standard,56.35
18697,33,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,10-01-2024,Expedited,243.83
18699,29,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,05-07-2024,Standard,129.63
18700,48,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,04-03-2024,Same Day,199.01
18700,48,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,29-07-2024,Standard,0
18701,44,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,12-08-2024,Expedited,73.75
18701,44,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,20-08-2024,Same Day,35.97
18703,55,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,07-01-2024,Same Day,116.85
18703,55,Male,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,18-09-2024,Same Day,151.91
18704,78,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,2757,459.5,6,22-07-2024,Same Day,142.75
18708,39,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,04-03-2024,Same Day,54.52
18709,28,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,11-03-2024,Same Day,96.4
18710,69,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,02-07-2024,Expedited,0
18711,25,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,23-08-2024,Same Day,17.49
18713,70,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,08-08-2024,Expedited,222.02
18714,58,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757,459.5,6,12-06-2024,Expedited,0
18715,20,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,3676,459.5,8,18-09-2024,Expedited,126.98
18716,62,Male,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,25-03-2024,Same Day,23.2
18716,62,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,26-05-2024,Expedited,187.75
18717,43,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,02-08-2024,Expedited,0
18722,64,Male,No,Headphones,HDP456,4,Completed,Credit Card,3611.8,361.18,10,26-01-2024,Standard,55.07
18722,64,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,15-04-2024,Same Day,143.53
18724,58,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,22-03-2024,Same Day,0
18724,58,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,06-05-2024,Standard,54.04
18724,58,Male,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,29-07-2024,Same Day,203.01
18725,50,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,25-02-2024,Standard,89.47
18727,26,Female,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,20-02-2024,Standard,47.55
18727,26,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,10-04-2024,Same Day,86.41
18728,59,Male,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,29-02-2024,Same Day,74.81
18729,46,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,4558.72,1139.68,4,19-03-2024,Standard,79.08
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,07-01-2024,Same Day,161.43
18731,66,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,15-01-2024,Expedited,79.83
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,06-04-2024,Same Day,223.21
18733,36,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,22-05-2024,Expedited,113.86
18733,36,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,09-07-2024,Same Day,94.26
18733,36,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,22-07-2024,Same Day,0
18734,44,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,27-05-2024,Same Day,30.78
18734,44,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,7977.76,1139.68,7,16-07-2024,Expedited,282.11
18735,35,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838,459.5,4,28-07-2024,Standard,79.31
18735,35,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,07-09-2024,Expedited,17.28
18735,35,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919,459.5,2,16-09-2024,Standard,83.28
18736,64,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,05-08-2024,Standard,104.2
18738,30,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,07-07-2024,Expedited,121.35
18739,75,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,03-02-2024,Standard,156.08
18741,22,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,16-02-2024,Standard,183.89
18742,55,Female,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,05-01-2024,Same Day,123.24
18743,32,Male,Yes,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,11-02-2024,Expedited,198.88
18743,32,Male,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,6838.08,1139.68,6,20-03-2024,Same Day,116.29
18745,40,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,22-03-2024,Same Day,94.66
18745,40,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,459.5,459.5,1,23-05-2024,Expedited,74.54
18746,71,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,03-01-2024,Standard,213.73
18747,30,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,31-03-2024,Same Day,25.54
18747,30,Male,Yes,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,10-07-2024,Same Day,45.47
18747,30,Male,No,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,20-07-2024,Expedited,83.14
18749,54,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,25-05-2024,Expedited,202.67
18751,22,Male,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,20-02-2024,Expedited,0
18751,22,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,21-02-2024,Same Day,0
18751,22,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,07-04-2024,Standard,111.28
18755,29,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,18-08-2024,Standard,153.16
18757,26,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,08-02-2024,Standard,143.26
18757,26,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,13-03-2024,Same Day,188.27
18757,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,18-05-2024,Same Day,26.23
18758,48,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1805.9,361.18,5,05-04-2024,Expedited,0
18758,48,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,4595,459.5,10,15-05-2024,Standard,99.86
18758,48,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,20-05-2024,Expedited,25.85
18760,23,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,9117.44,1139.68,8,02-02-2024,Standard,61.52
18762,65,Male,No,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,01-07-2024,Standard,0
18765,59,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,13-04-2024,Expedited,69.95
18767,54,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,7077.69,786.41,9,17-09-2024,Standard,86.66
18769,36,Female,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,07-01-2024,Expedited,124.69
18770,24,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,30-07-2024,Standard,103.74
18771,59,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,01-02-2024,Same Day,0
18771,59,Female,Yes,Tablet,TBL345,2,Cancelled,Credit Card,2359.23,786.41,3,30-05-2024,Standard,95.23
18771,59,Female,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,21-07-2024,Standard,102.76
18774,53,Female,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,14-09-2024,Expedited,0
18776,60,Female,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,21-02-2024,Standard,0
18777,72,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,01-06-2024,Expedited,73.76
18777,72,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,14-06-2024,Expedited,0
18778,72,Female,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,11-07-2024,Same Day,37.49
18779,25,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,04-03-2024,Same Day,0
18781,74,Female,Yes,Smartwatch,SWT567,3,Cancelled,Credit Card,919,459.5,2,07-04-2024,Same Day,72.45
18783,34,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,09-01-2024,Standard,18.96
18783,34,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,31-08-2024,Same Day,24.34
18783,34,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,20-09-2024,Standard,124.79
18784,63,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,18-09-2024,Standard,40.83
18785,54,Male,Yes,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,15-01-2024,Standard,0
18786,51,Male,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,03-06-2024,Same Day,170.47
18788,27,Male,No,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,07-07-2024,Expedited,59.45
18788,27,Male,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,09-09-2024,Same Day,134.66
18788,27,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,21-09-2024,Same Day,145.15
18793,75,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,26-05-2024,Expedited,98.14
18794,43,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,14-07-2024,Same Day,237.81
18794,43,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,04-09-2024,Expedited,85.6
18795,43,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,09-04-2024,Same Day,71.53
18795,43,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,3250.62,361.18,9,21-08-2024,Standard,200.6
18796,57,Female,No,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,14-07-2024,Standard,126.8
18797,22,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,28-06-2024,Expedited,187.75
18797,22,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,20-09-2024,Standard,68.18
18798,36,Male,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,12-03-2024,Expedited,178.57
18798,36,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595,459.5,10,25-07-2024,Standard,129.65
18800,62,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,3250.62,361.18,9,24-01-2024,Same Day,0
18800,62,Male,Yes,Laptop,LTP123,1,Cancelled,Credit Card,2022.96,674.32,3,02-04-2024,Standard,68.19
18801,72,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,4720.24,674.32,7,03-09-2024,Standard,0
18802,21,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,22-01-2024,Same Day,50.43
18803,40,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,5698.4,1139.68,5,01-02-2024,Standard,0
18804,47,Female,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,15-05-2024,Same Day,54.42
18806,32,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,10-01-2024,Same Day,0
18807,51,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,25-06-2024,Standard,0
18808,71,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,919,459.5,2,12-03-2024,Standard,70.04
18808,71,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838,459.5,4,13-09-2024,Standard,16.51
18809,64,Female,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,19-01-2024,Standard,93.41
18810,70,Male,Yes,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,04-02-2024,Standard,103.38
18810,70,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,05-06-2024,Standard,156.53
18810,70,Male,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,18-08-2024,Standard,0
18813,56,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,20-05-2024,Same Day,124.38
18813,56,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,27-07-2024,Standard,0
18813,56,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,31-07-2024,Standard,84.8
18814,73,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,09-05-2024,Expedited,0
18816,46,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,26-02-2024,Standard,100.68
18817,50,Male,No,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,24-02-2024,Expedited,164.68
18817,50,Male,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,27-04-2024,Standard,185.44
18819,20,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,19-02-2024,Expedited,137.17
18819,20,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,1572.82,786.41,2,24-05-2024,Same Day,153.99
18819,20,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,13-09-2024,Expedited,56.93
18820,59,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,28-07-2024,Expedited,171.29
18821,70,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,07-07-2024,Expedited,39.9
18822,58,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,16-07-2024,Same Day,63.23
18823,38,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,10-06-2024,Expedited,152.99
18825,61,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,13-05-2024,Expedited,148.14
18827,44,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,07-04-2024,Same Day,171.49
18827,44,Female,No,Laptop,LTP123,1,Completed,Credit Card,4045.92,674.32,6,26-04-2024,Expedited,75.44
18828,38,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,13-05-2024,Same Day,87.57
18829,19,Female,No,Smartwatch,SWT567,3,Completed,PayPal,4135.5,459.5,9,03-07-2024,Same Day,38.32
18831,42,Male,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,09-01-2024,Same Day,89.03
18831,42,Male,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,28-07-2024,Standard,143.96
18832,35,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,17-09-2024,Standard,141.44
18833,53,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,08-06-2024,Standard,0
18833,53,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,01-08-2024,Same Day,0
18833,53,Male,Yes,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,02-09-2024,Expedited,199.39
18834,69,Female,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,10-01-2024,Same Day,37.85
18834,69,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,20-01-2024,Standard,139.23
18834,69,Female,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,04-07-2024,Same Day,107.61
18838,41,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,1348.64,674.32,2,28-06-2024,Expedited,69.11
18839,22,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,10-03-2024,Same Day,0
18839,22,Male,Yes,Smartphone,SMP234,2,Completed,PayPal,3419.04,1139.68,3,07-04-2024,Standard,0
18839,22,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,19-04-2024,Expedited,0
18840,20,Male,Yes,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,24-05-2024,Standard,0
18840,20,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,14-09-2024,Expedited,131.16
18841,37,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,15-07-2024,Expedited,145.35
18841,37,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,25-08-2024,Expedited,115.53
18843,78,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,23-07-2024,Standard,0
18843,78,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,919,459.5,2,11-09-2024,Same Day,137.3
